Name,Release Date,Retail Price,Sale Price,Size,Sale Date,52wk High|Low,12mo Trade Range,Volatility,# of Sales,Price Premium,Avg Resale Price
/air-jordan-2-retro-multi-color-w,03/05/2020,$190,$155,Size 10.5W,,High $270 | Low $60,$126 - $184,18.5%,590,$169,
/air-jordan-1-retro-high-summer-of-high-silt-red-w,01/25/2018,$160,$190,Size 8W,,High $405 | Low $80,$116 - $264,39.0%,59,18.8%,$201
/air-jordan-11-retro-white-metallic-silver-w,11/30/2019,$220,$500,Size 6.5W,,High $555 | Low $150,$386 - $614,22.7%,4636,127.3%,$275
/air-jordan-8-retro-white-aqua-2019-w,07/12/2019,$190,$132,Size 7.5W,,High $258 | Low $65,$91 - $173,31.0%,862,$127,
/air-jordan-4-retro-hot-punch-w,01/19/2018,$190,$235,Size 9W,,High $499 | Low $85,$187 - $283,20.3%,547,23.7%,$191
/air-jordan-1-retro-low-slip-white-w,02/11/2019,$90,$100,Size 7.5W,,High $150 | Low $45,$77 - $123,22.7%,281,11.1%,$88
/air-jordan-1-low-white-university-red-w,04/01/2020,$90,$95,Size 9.5W,,High $204 | Low $60,$79 - $111,16.4%,174,5.6%,$99
/air-jordan-1-low-black-white-w,04/01/2020,$90,$122,Size 7.5W,,High $207 | Low $80,$106 - $138,12.9%,138,35.6%,$121
/air-jordan-1-mid-se-fearless-melody-ehsani-w,11/15/2019,$130,$869,Size 9W,,"High $1,692 | Low $300","$706 - $1,032",18.7%,2191,568.5%,$598
/air-jordan-1-mid-sheila-rashid-w,03/02/2020,$140,$78,Size 8.5W,,High $414 | Low $60,$51 - $105,34.6%,763,$125,
/air-jordan-4-retro-fire-red-w,11/11/2018,$190,$140,Size 6W,,High $355 | Low $62,$118 - $162,15.9%,696,$155,
/air-jordan-og-white-black-w,01/16/2020,$140,$92,Size 7W,,High $200 | Low $65,$73 - $111,20.4%,371,$118,
/air-jordan-1-retro-high-blue-void-w,09/19/2018,$145,$133,Size 7.5W,,High $220 | Low $60,$117 - $149,12.3%,244,$110,
/air-jordan-1-retro-high-zip-black-sail-w,03/08/2018,$150,$105,Size 9.5W,,High $230 | Low $35,$88 - $122,16.0%,237,$67,
/air-jordan-8-retro-valentines-day-2018-w,02/09/2018,$190,$284,Size 7W,,"High $1,298 | Low $155",$56 - $512,80.2%,118,49.5%,$273
/air-jordan-reign-ash-w,08/31/2020,,$190,Size 7W,,High $350 | Low $190,$139 - $241,26.6%,16,$273,
/air-jordan-1-low-black-guava-ice-w,10/03/2020,$100,$160,Size 10W,,High $250 | Low $160,$121 - $199,24.2%,3,60.0%,$196
/air-jordan-11-retro-low-pink-snakeskin-w,05/07/2019,$185,$195,Size 9W,,High $498 | Low $90,$152 - $238,21.9%,1515,5.4%,$190
/air-jordan-1-mid-se-disco-silver-w,02/01/2020,$125,$105,Size 8W,,High $939 | Low $85,$65 - $145,38.2%,893,$183,
/air-jordan-1-mid-iridescent-black-w,08/16/2019,$110,$198,Size 10W,,High $308 | Low $80,$156 - $240,21.2%,877,80.0%,$141
/air-jordan-5-retro-oil-grey-w,01/30/2020,$190,$125,Size 8.5W,,High $293 | Low $67,$112 - $139,10.9%,706,$129,
/air-jordan-1-low-bhm-w-2020,05/01/2020,$110,$117,Size 9.5W,,High $240 | Low $64,$101 - $133,13.7%,598,6.4%,$138
/air-jordan-1-retro-high-hot-punch-w,01/07/2019,$145,$300,Size 10W,,High $300 | Low $70,$256 - $344,14.6%,185,106.9%,$158
/air-jordan-1-retro-high-zip-mica-green-w,05/18/2018,$150,$120,Size 6.5W,,High $150 | Low $40,$99 - $141,17.2%,110,$85,
/air-jordan-1-rebel-xx-light-cream-w,01/01/2019,$145,$127,Size 8.5W,,High $226 | Low $42,$109 - $145,14.3%,108,$88,
/air-jordan-1-low-grey-fog-w,08/01/2020,$90,$139,Size 5.5W,,High $242 | Low $119,$127 - $151,8.8%,72,54.4%,$162
/air-jordan-1-retro-low-ns-black-pony-hair-w,11/01/2018,$110,$30,Size 6.5W,,High $75 | Low $30,$17 - $43,43.1%,9,$40,
/air-jordan-1-retro-high-lucky-green-w,10/11/2020,$170,$377,Size 9W,,High $380 | Low $211,$308 - $446,18.3%,5,121.8%,$318
/air-jordan-1-mid-reverse-black-toe-w,06/01/2019,$110,$318,Size 6.5W,,High $460 | Low $82,$253 - $383,20.4%,649,189.1%,$167
/air-jordan-1-low-se-multi-color-w,04/09/2020,$100,$323,Size 6.5W,,High $564 | Low $121,$267 - $379,17.3%,319,223.0%,$202
/air-jordan-1-mid-se-triple-black-patent-w,12/20/2018,$110,$173,Size 6.5W,,High $400 | Low $50,$123 - $222,28.7%,257,57.0%,$135
/air-jordan-4-retro-silt-red-w,02/22/2019,$190,$494,Size 6.5W,,High $500 | Low $146,$424 - $564,14.1%,250,160.0%,$240
/air-jordan-1-rebel-xx-black-sail-w,09/15/2018,$145,$45,Size 7.5W,,High $97 | Low $35,$28 - $62,38.6%,159,$51,
/air-jordan-1-retro-low-slip-black-white-w,02/11/2019,$90,$54,Size 6.5W,,High $143 | Low $30,$38 - $70,29.1%,137,$73,
/air-jordan-1-retro-high-zip-silt-red-w,02/01/2019,$150,$158,Size 7W,,High $158 | Low $50,$123 - $194,22.3%,107,5.5%,$84
/air-jordan-1-retro-high-zip-bordeaux-w,06/30/2018,$150,$64,Size 9W,,High $105 | Low $40,$51 - $77,21.0%,100,$60,
/air-jordan-1-retro-low-utility-pack-w,11/01/2018,$90,$100,Size 9.5W,,High $266 | Low $40,$60 - $140,39.6%,91,11.1%,$78
/air-jordan-1-retro-high-zip-mystic-green-w,06/01/2019,$150,$95,Size 9.5W,,High $225 | Low $52,$59 - $131,38.2%,88,$117,
/air-jordan-og-unc-w,05/15/2020,$140,$100,Size 8.5W,,High $230 | Low $70,$96 - $104,4.3%,85,$128,
/air-jordan-1-nova-xx-black-game-royal-w,,$125,$80,Size 12W,,High $125 | Low $50,$70 - $90,12.5%,57,$89,
/air-jordan-og-barely-rose-w,,$140,$129,Size 8.5W,,High $218 | Low $26,$101 - $157,21.7%,35,$132,
/air-jordan-1-mid-triple-white-w,02/25/2019,$110,$160,Size 7.5W,,High $345 | Low $40,$103 - $217,35.4%,409,45.5%,$118
/air-jordan-3-retro-awok-vogue-black-w,09/07/2018,$220,$165,Size 9W,,High $291 | Low $69,$119 - $211,27.7%,241,$145,
/air-jordan-1-mid-atmosphere-grey-pale-ivory-w,06/01/2019,$110,$248,Size 6W,,High $285 | Low $75,$229 - $267,7.5%,233,125.5%,$154
/air-jordan-1-mid-black-hot-punch-w,01/10/2019,$110,$192,Size 8.5W,,High $264 | Low $50,$155 - $229,19.3%,209,74.7%,$132
/air-jordan-1-retro-high-summer-of-high-ice-peach-w,01/25/2018,$160,$82,Size 8.5W,,High $290 | Low $40,$28 - $136,66.0%,209,$95,
/air-jordan-1-retro-high-season-of-her-light-aqua-w,01/25/2018,$160,$189,Size 6.5W,,High $286 | Low $68,$144 - $234,23.7%,186,18.1%,$137
/air-jordan-1-rebel-xx-concord-w,11/01/2018,$145,$339,Size 7.5W,,High $348 | Low $75,$274 - $404,19.0%,169,133.8%,$175
/air-jordan-1-retro-high-black-snake-w,06/23/2018,$145,$250,Size 7.5W,,High $297 | Low $75,$218 - $282,12.7%,131,72.4%,$167
/air-jordan-1-retro-high-zip-black-gym-red-phantom-w,07/03/2018,$150,$55,Size 6.5W,,High $746 | Low $38,$45 - $65,19.1%,127,$78,
/air-jordan-1-mid-totally-united-w,05/16/2019,$120,$208,Size 11.5W,,High $354 | Low $70,$163 - $253,21.5%,112,73.3%,$163
/air-jordan-1-retro-high-white-snake-w,07/01/2018,$145,$350,Size 8W,,High $645 | Low $118,$303 - $397,13.5%,111,141.4%,$210
/air-jordan-1-retro-high-desert-sand-w,05/02/2018,$145,$130,Size 10W,,High $269 | Low $64,$81 - $179,37.9%,110,$147,
/air-jordan-1-retro-high-season-of-her-orchid-mist-w,01/25/2018,$160,$111,Size 5W,,High $300 | Low $61,$83 - $139,25.4%,106,$133,
/air-jordan-1-low-slip-black-hot-punch-w,09/10/2019,$110,$55,Size 10.5W,,High $245 | Low $45,$41 - $69,26.3%,101,$78,
/air-jordan-1-retro-high-season-of-her-sun-blush-w,01/25/2018,$160,$115,Size 9W,,High $202 | Low $50,$91 - $139,20.5%,85,$110,
/air-jordan-1-retro-high-zip-particle-beige-w,04/13/2018,$150,$60,Size 9W,,High $185 | Low $43,$31 - $89,48.5%,83,$86,
/air-jordan-1-retro-high-dip-toe-white-w,02/01/2018,$145,$80,Size 6.5W,,High $250 | Low $51,$36 - $124,54.6%,81,$114,
/air-jordan-1-nova-xx-white-w,,$125,$218,Size 8.5W,,High $270 | Low $60,$169 - $267,22.6%,79,74.4%,$142
/air-jordan-1-retro-high-mica-green-w,03/17/2018,$145,$158,Size 5.5W,,High $175 | Low $49,$129 - $187,18.1%,77,9.0%,$102
/air-jordan-1-retro-high-rox-brown-w,12/12/2018,$160,$180,Size 8.5W,,High $375 | Low $120,$121 - $239,32.9%,75,12.5%,$210
/air-jordan-1-rebel-xx-utility-pack-w,11/01/2018,$145,$140,Size 8.5W,,High $151 | Low $54,$114 - $166,18.9%,73,$88,
/air-jordan-1-rebel-xx-moon-particle-w,07/01/2018,$145,$175,Size 9W,,High $381 | Low $82,$151 - $199,13.9%,62,20.7%,$130
/air-jordan-delta-sp-sail-multi-w,04/29/2020,$150,$188,Size 6.5W,,High $250 | Low $70,$148 - $228,21.4%,50,25.3%,$158
/air-jordan-og-university-red-black-w,05/01/2020,$140,$179,Size 11.5W,,High $200 | Low $65,$146 - $212,18.6%,24,27.9%,$119
/air-jordan-1-retro-high-zip-utility-pack-w,11/01/2018,$150,$60,Size 7W,,High $122 | Low $45,$49 - $71,19.1%,22,$73,
/air-jordan-1-retro-high-zip-awok-vogue-university-red-w,07/21/2018,$220,$245,Size 9.5W,,High $500 | Low $221,$171 - $319,30.3%,11,11.4%,$332
/air-jordan-1-lover-xx-violet-mist-w,04/06/2018,$130,$175,Size 9.5W,,High $175 | Low $55,$140 - $210,19.8%,8,34.6%,$86
/jordan-5-retro-low-metallic-white-gs,01/20/2007,$120,$470,Size 10.5W,,High $470 | Low $120,$360 - $580,23.5%,6,291.7%,$234
/air-jordan-air-latitude-720-black-infrared-w,,$180,$225,Size 7W,,High $225 | Low $200,$213 - $237,5.2%,3,25.0%,$208
/air-jordan-3-retro-seoul-w,10/12/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-zoom-92-ultramarine-w,10/01/2020,$150,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-delta-ultramarine-w,10/01/2020,$130,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-1-mid-se-black-white-multi-color-w,10/03/2020,$125,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-delta-crimson-tint-w,10/01/2020,$130,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-1-low-multi-color-w,10/03/2020,$90,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-zoom-92-crimson-tint-black-w,10/01/2020,$150,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-1-retro-high-bio-beige-anthracite-mystic-green-w,06/01/2019,$145,$499,Size 8.5W,,High $499 | Low $146,$436 - $562,12.6%,643,244.3%,$214
/air-jordan-13-retro-phantom-w,07/27/2018,$190,$248,Size 9.5W,,High $319 | Low $121,$213 - $283,14.2%,567,30.5%,$184
/air-jordan-1-rebel-xx-silt-red-w,03/01/2019,$145,$300,Size 7W,,High $300 | Low $62,$247 - $353,17.6%,504,106.9%,$97
/air-jordan-12-retro-vachetta-tan-w,03/23/2018,$190,$219,Size 7.5W,,High $350 | Low $60,$188 - $250,14.3%,365,15.3%,$164
/air-jordan-11-retro-low-rose-gold-w,04/13/2018,$175,$284,Size 10W,,High $561 | Low $140,$226 - $342,20.5%,341,62.3%,$271
/air-jordan-1-retro-low-slip-black-toe-w,06/01/2019,$90,$80,Size 9W,,High $190 | Low $51,$46 - $114,43.0%,295,$86,
/air-jordan-1-mid-vast-grey-ghost-green-w,02/13/2020,$120,$339,Size 9W,,High $350 | Low $80,$270 - $408,20.4%,255,182.5%,$156
/air-jordan-1-retro-low-ns-black-python-w,01/01/2018,$150,$65,Size 7.5W,,High $136 | Low $25,$36 - $94,43.9%,165,$48,
/air-jordan-1-retro-high-black-silt-red-w,02/23/2019,$145,$220,Size 7.5W,,High $329 | Low $50,$198 - $242,9.8%,164,51.7%,$147
